"","AD","AD.1","AD.2","AD.3","AD.4","AD.5","AD.6","AD.7","AD.8","AD.9","AD.10","AD.11","AD.12","AD.13","AD.14","AD.15","AD.16","AD.17","AD.18","AD.19","AD.20","AD.21","AD.22","AD.23","AD.24","AD.25","AD.26","AD.27","AD.28","AD.29","AD.30","AD.31","AD.32","AD.33","AD.34","AD.35","AD.36","AD.37","AD.38","AD.39","AD.40","AD.41","AD.42","NDC","NDC.1","NDC.2","NDC.3","NDC.4","NDC.5","NDC.6","NDC.7","NDC.8","NDC.9","NDC.10","NDC.11","NDC.12","NDC.13","NDC.14","NDC.15","NDC.16","NDC.17","NDC.18","NDC.19","NDC.20","NDC.21","NDC.22","NDC.23","NDC.24","NDC.25","NDC.26","NDC.27","NDC.28","NDC.29","NDC.30","NDC.31","NDC.32","NDC.33","NDC.34","NDC.35","NDC.36","NDC.37","NDC.38","NDC.39"
"AD.30",9.18479282085798,8.91487666364958,9.40244705132542,8.14941908052491,8.41731417636267,8.51403560931972,9.82388877819916,9.48180774004076,9.68552491648528,5.79599943271304,10.294191927854,9.51308861094601,7.92693157872021,7.10037383664623,6.90190778461642,10.82298326521,11.1647010216555,7.90389425303713,7.65411360462482,8.68964826759504,7.51991013522306,9.95687910621805,8.99737132090065,7.70347342943856,7.88192745362574,8.37536655939554,7.73025569962431,7.23363605157256,8.05974292830041,4.20990946793765,0,5.39107767741064,7.90621178260694,9.10458284609613,6.34228313167385,7.0957941657994,7.56848107394911,6.28345289600482,9.55508069029509,7.70630191382503,9.58025434330366,8.5168319510727,9.57922920712087,9.71368639074803,10.9754584764867,10.9598227575936,8.41426459873014,11.2722840539413,7.9128406815426,8.87723946103942,6.73940895215379,6.51213903363813,7.01005015036831,6.71709146647312,6.58029985990579,9.01683530215313,6.83704334765664,8.22888777333146,10.5148135237793,9.31470905185851,8.07346092536074,9.67872320434029,8.21294187487277,9.16036116582392,7.09878176335428,9.26068044970371,8.37419332977252,6.62622664279738,7.21737264240511,9.28512591336009,7.9037019933033,7.85207554475671,7.41775311252996,10.0515340946895,7.80654606792668,7.86640554059044,8.23397494191766,6.30070327750316,11.3003432619829,10.2206495858227,10.0297911022859,9.4324840826055,11.9475319424802
"AD.31",8.70272045577792,7.64616201827171,8.08015200925557,8.2178560652435,7.98126546513512,8.1810108987749,10.1257442060102,10.5497985423519,10.4479410927879,7.68039283920346,11.2066764173137,7.40320099858435,6.18860414667476,8.16130980231191,7.87717628603655,10.5341287471711,10.8311671706702,7.97078319293872,7.67951497728735,7.10696437836432,6.03725423565234,8.22110768538316,7.74095884244152,7.13256953934361,7.45668577115997,8.76446731891281,7.70980764952888,5.37297296354531,5.91690737518738,5.74988574479184,5.39107767741064,0,7.55411838619908,7.30862604928725,6.70809344935608,6.87042312782334,7.75225819117615,7.86956554450201,8.26474782903844,8.80933017355784,9.03269698816018,8.08501725831728,8.48778845912245,9.79468418988573,10.5138968266684,11.7928686468608,8.8811579532878,11.7848604003808,7.77036901362009,9.09628844635524,7.72441129921776,7.71080054695972,6.83062592880421,8.55038881884601,6.81885738736764,9.07615939897515,7.46492522756301,6.70951507192331,8.75060963356862,8.42359818999094,7.87850701363697,9.07635603962807,8.05084654648194,8.35771214989956,8.28539532155944,7.28993682751964,7.62621312788256,6.36752431420541,7.90016657341922,7.93406364176722,8.37998107279076,8.49530817084891,8.54916291665249,10.2317765125959,7.84012402584055,8.48071668618738,9.9674638514523,6.05068539514958,10.7696175161697,9.27418117056575,10.1282204380553,9.28248300086643,12.1276138361846
"AD.32",7.60957671457325,8.32897979971229,7.65786587797467,9.29053582992746,9.59030615680755,9.11777681052773,10.146044094524,9.55997497280256,10.3831555080741,8.34075721307067,10.4589531976801,8.37745904192258,6.59755026597531,7.84967216769823,8.5348277659191,9.08382628603068,9.53722638505437,7.84028765575078,9.62279917859472,10.1330651525974,5.8894056660781,10.5299327308542,9.30364581517465,6.51734732159087,6.68873665823938,7.44551036491603,5.90821975531789,6.30162887492342,7.99755577000186,7.13618092341328,7.90621178260694,7.55411838619908,0,7.24166069833935,6.91030179950984,7.45588308081135,7.94474627309185,7.85513114481375,8.74717102547636,8.44457082325761,8.29592397258342,9.10203643805265,8.20295175362238,9.41348476219184,10.7391681846802,11.052791332903,9.0002820100439,10.7942703315614,8.71489694972529,9.31613722458595,8.14805054761917,7.75414982113806,7.44837765514997,8.26122096699072,7.54492223070252,8.74567314757063,7.81910048914362,8.52012783686782,10.2108208491725,8.59263662672199,7.51448866773136,8.60232427893715,7.79573263276942,8.36270330679064,8.43764595020427,10.0219100345654,7.09948597268199,8.03435828291871,8.29946073867647,7.86133240737681,7.81400904167812,8.05855634819475,8.22543285077906,9.07791867347421,8.81113053510156,8.40541390226332,8.13606506965401,6.14493920177015,10.6729279892208,10.0019361745965,10.4689462065848,8.7535632698633,10.5619153991765
"AD.33",8.9785055204438,7.06280321740704,10.1295301506595,8.58277646970454,8.72656568615114,8.34764353400654,12.0977916831051,11.2501192716684,12.0087937830828,10.019487062311,10.9758934390933,5.66624550100339,4.10622394206261,9.7421131202179,8.9487571848168,10.9301941645015,11.7357839747079,6.42519757616002,10.6658229100641,9.95969145749472,5.99327876796097,7.97277120585928,7.98948123219358,9.01552383432725,6.37872362284019,7.46985530185157,8.20045146340889,5.77450075802685,6.26592539202765,8.42862626313573,9.10458284609613,7.30862604928725,7.24166069833935,0,8.57888358035451,8.44001593882427,8.42826865270067,9.64377907148144,8.74554650230218,10.6813126284824,9.89631010689366,9.64579756253763,8.82359908037165,11.7047901899717,12.3129073021881,13.714258236727,9.72356696094078,12.5598790267374,9.23116341416419,9.7503248057391,8.70084536472157,9.15093529115082,7.75712406555467,9.899943175673,8.06155523169063,9.55820150322094,7.24428444005924,6.71816741887012,7.53062087137436,8.91350902802101,7.42410138046825,6.11506443427089,7.25639814939951,6.5615330532375,10.5297298151648,6.89454051552129,7.88003989179108,7.34191059248462,9.5673406445938,8.27312429366056,10.1769913355276,10.2316563045503,11.1550769115918,10.7019933748785,8.84857507186788,10.4668636842067,9.22492125031375,7.83742008085778,12.5107678549251,11.2137982514657,12.3160867838433,10.6720754555857,12.5049654489601
"AD.34",9.05106813082945,9.08666023985774,9.07640935400985,6.3102840135671,6.86325463009984,6.41972453433504,9.59407427983501,8.74219103655361,10.187447672403,7.0544853502077,9.82056135387961,8.99851201812325,7.42297709599703,6.96073888167407,6.79031887858974,8.52404516627673,9.15851561193571,8.53792965180564,9.88900985812008,10.200394995253,7.18367070489583,9.41232865848203,8.15724941868048,6.8728941273994,7.56586835491628,8.41205476117435,7.35939351679811,6.76788096162031,7.13302792748547,5.49161364721505,6.34228313167385,6.70809344935608,6.91030179950984,8.57888358035451,0,4.92279536944174,6.87532322283496,7.18484996438325,7.48826512074144,6.60134462711779,7.52191732555566,6.92215525486665,7.35437463232762,8.6521527259548,10.518417558027,11.1770331064243,6.72475937607084,10.400706016663,7.97407148105327,8.68522395700979,7.96174102588921,7.99748417054277,7.37748956155119,7.78828210150614,7.61282143452846,8.6532310647401,7.1739792540064,7.75669517034079,9.34960910732237,8.06337078608505,8.22428789245897,8.71222471799819,7.73280386774356,8.96439851839131,8.44983532274107,9.33442072965844,7.42115000749516,7.56001780323452,6.50540193998557,7.9070785911903,7.89974936701764,7.61342698436103,7.90220662939851,9.13670530411743,7.14621489663528,7.34624118459957,8.62485740773314,6.60034665794925,10.7247039976841,10.1123979901639,9.71353699770946,8.38922710614849,11.0025872698571
"AD.35",9.07393906637101,8.30582682322548,9.39341394263326,7.93612655777426,8.1657288621298,7.58752820695361,9.11631660024029,9.901420010718,9.73993611659866,8.17782078378887,10.4369971517391,8.33805637315775,7.41002532960059,8.23672735874963,8.11544045780288,9.62908126596462,9.56306807397089,8.52827887924711,9.84625893245679,9.73030099565982,7.77263444386552,9.44604514919425,8.59865201138767,7.77584723947922,7.91698302637931,8.29975972186459,7.79351718820197,6.79257939018338,8.09744256581917,6.6669981431566,7.0957941657994,6.87042312782334,7.45588308081135,8.44001593882427,4.92279536944174,0,7.74778373444703,8.06869162195626,7.79659401568755,7.84422582177642,8.57556305646772,7.75851724644345,7.9164551125477,8.49799977820147,9.65591176296727,10.8780124896342,8.2050292307778,11.0033547059197,8.39113526179083,9.3076216245124,8.1100160657914,8.28352667980919,7.60715510053264,8.63949183875937,7.66667859405873,8.66023223954949,7.90122852688427,7.5018174131522,9.45363807441495,8.76324731618266,8.3971483482802,8.78135698186678,8.01121531363547,8.56581919000801,8.99604860302922,9.28244007368918,7.31130156559439,7.16318813198618,8.29928081828583,8.20167853051063,8.35477069653762,8.41977843872917,8.29328781815389,9.65470211512444,8.0574634942637,7.67250696048759,9.17379344443735,6.44549689619606,10.4562162465451,9.94618785520507,9.13275398839665,7.98167771799748,10.7752764549808
"AD.36",9.08193890746292,8.87402395573781,10.0472932778867,6.35606339347703,7.40827051212556,6.81362227012657,11.2923073888729,9.4476038391641,11.0066412435325,7.05314978225579,10.4618575515774,7.87612075557063,7.46317338566905,6.36501722313778,5.95858285372999,9.83016762373814,11.0862332127432,8.28068514146809,11.0613444761482,10.7548782049396,7.56405588294394,7.78472043757862,6.60564432532059,7.58112896455276,8.24666169882659,8.63491403364821,7.81704650467556,6.98439657997907,7.8600767574156,5.85409788795294,7.56848107394911,7.75225819117615,7.94474627309185,8.42826865270067,6.87532322283496,7.74778373444703,0,6.24116705913091,8.55504229327369,8.45329429349553,8.83252730691106,8.84301044422732,8.4018035035637,10.8404837842934,12.6448899098672,12.9817670756792,7.75851350912699,9.88246938140048,6.98855110333835,7.13200480799274,7.95985636028541,8.09639954926188,7.0186310593656,8.51405901811881,7.69841457873093,7.48635837692183,6.93631490194413,7.10475231363271,8.66740258955969,6.32040935706705,8.41293327045727,7.48479399927496,8.0392476773096,9.07295528238591,10.4889748654997,8.4517700410326,6.69360320958637,7.83107861351047,5.8017290210778,7.57701459479572,7.66147450916854,7.33073681307154,8.69508381472636,8.21747457974713,6.93227597433849,7.53074478020096,9.60076041103601,7.79827782265783,11.6189881718839,11.5479015715388,11.2999992888727,10.6705003268906,12.10590262333
"AD.37",8.7374046740772,10.0869021997741,10.0055751739828,8.64489484729146,8.77124808156547,9.41321150450152,10.5518402109681,7.32116440239479,9.72547640493407,4.96972895980675,8.45323124254171,9.50398886914135,8.82798544873019,4.50774394683338,5.07168590063401,9.60940393090978,10.6975110203799,7.46679637017579,9.75236118565705,10.1824722409365,7.94372282644428,11.4422996533673,10.0491262897539,7.92324510819897,8.50791741354977,7.29257623993218,7.07783390923992,8.67596621553428,9.5279107949291,5.59317965462988,6.28345289600482,7.86956554450201,7.85513114481375,9.64377907148144,7.18484996438325,8.06869162195626,6.24116705913091,0,9.64055000898948,6.92355431357166,8.25953631452676,9.28125031579948,8.88889776755896,10.6141230467277,11.9257069835616,12.032554838787,8.08689500455885,9.51791511138199,7.31124430099971,7.14339128292519,7.678515536889,7.66954554588354,7.67460012280967,6.83328846815874,8.34851050569094,7.94825278260302,7.26548170378575,9.72317392102543,12.0013962997398,9.12246701504386,8.57241715461256,9.37488791305564,8.50173634879737,9.11085923564226,8.47632664826786,11.3040059319234,8.71403400908313,8.94838760482451,6.13156503616383,8.57544270959489,7.31322640740853,6.00158917921947,7.23362997333816,8.956515925609,6.99054068233646,7.23451728105927,7.20748611914151,7.73810497434447,12.038016207602,10.9063064865215,10.7319325013933,9.80783921336612,11.6622961465997
"AD.38",9.99178015101069,9.12069432899492,10.0085105569182,7.15420125419466,6.48798811599779,7.37167662518184,10.9571689639014,9.66681335680547,11.0665355499155,9.61059486717467,10.6078307082221,8.43528167572152,8.03804174533173,8.06638867053528,8.73842583022767,8.28778780147022,9.41855838365513,9.88473258567561,11.3440595281661,10.3386201575221,8.32011335750356,9.23736715128812,8.41661818336223,8.92562964606044,8.43566452041356,9.32920383307141,9.22631428817677,7.85995558419508,8.0106850973817,8.43294502599266,9.55508069029509,8.26474782903844,8.74717102547636,8.74554650230218,7.48826512074144,7.79659401568755,8.55504229327369,9.64055000898948,0,8.94217453827785,7.65651260192127,5.57305254703164,4.66146620098902,9.53459961894018,10.7391587124287,11.3336935377787,7.67070694003863,10.9828271701843,9.10886316744808,9.37952044533104,10.2955462362685,10.0689373527808,9.20915317970786,10.595475329409,9.64726258696064,9.64837380715837,9.72819171615051,8.1362027362431,8.74661101957679,7.80421528871348,10.0400091253982,9.44963053961284,9.74652786055496,9.78493345375308,10.6752619022339,8.91886732125687,7.72260253614141,8.41910032511958,8.70895818780661,8.27700037736945,9.37163242804392,9.30169411860694,10.2403815112232,10.0141053989806,8.45653185654485,9.18769808103684,10.6910056892917,9.23341004156245,10.502791932833,9.49538479551149,10.2348683975041,10.0233688029803,11.9670393175478
"AD.39",9.55704336821718,11.7066339666761,10.1533025254958,8.46382562046067,8.69564777540245,9.25873527418508,10.4015867710166,7.70230767071915,10.4201525187694,7.60147799411398,8.27213970755365,11.1714883389542,9.66635624433962,6.60127734581041,6.86047228848349,7.78226960039575,8.87639284798522,9.34619328348962,10.6666518636215,11.6740143513449,9.10949333001413,12.2731093777888,11.27500585886,8.92577666465703,8.80374647894689,8.78181313857931,7.5524551307609,9.51076411974372,9.76495626102342,6.89090103251466,7.70630191382503,8.80933017355784,8.44457082325761,10.6813126284824,6.60134462711779,7.84422582177642,8.45329429349553,6.92355431357166,8.94217453827785,0,6.01972665368256,8.04665451507319,9.02526448231997,9.00748862975124,10.9709174720713,11.1458247661514,7.74775737561397,10.5778322825882,8.42926323993713,8.96352636774469,9.98511075772513,8.84280690074176,9.49918913345557,8.00140701368082,9.22911448038701,8.4108044897695,9.0351379996806,10.8452701270345,12.428068729686,10.5423918575595,9.87779886449296,10.7249198355764,9.51410206899811,9.97541831034667,8.56705222727659,12.3131100993183,9.79338104625875,9.80842686091952,7.88994298977875,9.02429564036225,7.79863288206808,7.26108642281737,7.34958505858221,8.88230955490119,8.26388544327035,7.92240851849039,8.11971559885565,8.0343739898636,11.2320183302048,10.4020968630064,9.89139477836991,7.9278260893416,10.2387823743495
"AD.40",10.1236205262149,10.9278812964296,10.6075297247586,8.64871300169341,8.41291137225932,9.08884479277392,10.0369237824453,7.8536319244323,10.5613616622378,8.41477082767633,8.48533945969973,10.2614605577838,9.711782230664,6.77857711582661,8.13266514502858,6.58495670727749,8.4050483640442,9.74483268425764,10.6418683221212,10.9435438662272,8.80121934113519,12.3538505365758,11.0587969806243,8.60588129782693,8.57787593750095,9.52954304156533,7.79746866668258,9.35150720694773,9.74295756209848,8.45509777577719,9.58025434330366,9.03269698816018,8.29592397258342,9.89631010689366,7.52191732555566,8.57556305646772,8.83252730691106,8.25953631452676,7.65651260192127,6.01972665368256,0,7.54339948615019,6.79219472185459,10.0345174170361,11.473085816397,11.8132815218396,7.71112823040161,10.1026150617489,9.71201364352426,9.41845222731884,11.0522206902783,10.6732350538093,10.3287714150319,9.87620719097374,10.2932754751229,9.25961719457126,10.4143895955984,11.1974616918261,12.0768939899152,10.0995073718649,10.665332961152,11.068868100903,10.6994258098582,10.7476508061084,9.94795549958049,12.0196907053941,9.45209534372591,10.1285866235219,8.84796662692211,9.43504271637275,8.87310895944055,8.29413878773165,9.03586763798137,9.04162993443571,8.39821785768935,9.40730164226769,9.29618572094784,9.02017940836915,11.7592876905895,10.555946971479,11.0528650234942,8.76255882029913,11.04037117487
"AD.41",9.79658267280028,10.4190569694528,9.40070040386658,7.18724340221308,6.62511875786822,7.35009482936479,10.5449436956123,9.65042742793045,11.2231886894117,8.78275451248362,10.6118277899003,9.66889210517617,8.74800475349947,8.49418787315805,8.29071812680691,8.39605166386996,9.14696907161049,10.125282626611,10.2164592944005,10.0253155439913,8.94303211093941,10.3723464161278,9.76383736130532,9.52857033099114,8.34699500820709,9.80724148184828,8.86812937180014,8.44757184193099,8.50413945813392,7.98314792486855,8.5168319510727,8.08501725831728,9.10203643805265,9.64579756253763,6.92215525486665,7.75851724644345,8.84301044422732,9.28125031579948,5.57305254703164,8.04665451507319,7.54339948615019,0,6.28042660803314,8.15657578516102,9.15288388952817,9.97267978601615,7.30043729757332,11.603936706313,8.64764111394574,9.76886037062023,9.9102482603747,9.71629574258388,9.63091237641067,9.74943714431957,9.3895819038239,9.17946140232407,9.41635090788806,9.23219393453318,10.3004666587844,9.43318476932736,10.0740425889311,10.2869387669195,9.57810467252176,9.97930718292955,9.80361793125798,9.99671196839222,8.39704018557519,9.23516164374135,8.94945003390731,9.20579027553441,8.53692028877198,8.92458367607792,9.35165172075193,9.86348100201338,8.41733321627719,9.10665291246056,9.83461397673591,8.43046652508854,8.95003361041065,8.16558752999587,8.85233090320166,8.38136109394742,10.6052503192993
"AD.42",9.898320244933,9.51737446982195,10.0282579144525,7.48728220755494,6.71021293042563,7.58254385003001,10.824702625157,8.71839270906126,10.5628813184325,9.32993908947821,9.31464773225316,8.49585498102604,8.50676548658856,7.85075160175893,8.46425783700769,7.79050165910997,8.38140049494233,9.17848489407882,10.9848139828677,10.4781655457182,7.81349898944866,10.4235787184991,8.92771432165579,8.78039029484241,8.49258972445992,9.06429970893923,8.69220749053087,8.11327688244901,8.46516847863733,8.44611049755488,9.57922920712087,8.48778845912245,8.20295175362238,8.82359908037165,7.35437463232762,7.9164551125477,8.4018035035637,8.88889776755896,4.66146620098902,9.02526448231997,6.79219472185459,6.28042660803314,0,9.66227897405039,10.7491130380881,11.1792239122472,7.47564174427061,10.2141793735128,9.4586331893189,8.85640311235294,10.4769864035162,10.5598791273043,9.35356461527515,10.118423193152,9.92920270366813,9.75533493347762,9.87814609767667,9.47961588576299,10.009317125152,8.10485770627031,10.0405406137182,9.7344716335906,10.1796246250086,10.096662982512,10.6005955044054,9.99563113453337,8.38943897693997,9.13363729420587,8.95815069296412,8.82821673473046,9.27100796182597,9.13109289864487,10.1585206207402,10.1784885274622,8.5589236688062,9.60377267345808,9.87859626447324,9.08229996515314,10.3442781913432,8.70703246738173,10.2490329662898,9.76461284187968,11.6350469818264
"NDC",8.86129658558714,11.179587889567,8.17735635073604,10.5322105740773,10.7615986337892,10.7757006324198,9.16150884740207,11.7817785998342,10.6536255958184,10.4585799602031,11.6251902604868,11.5474218424418,10.7679622172633,10.7821121131082,10.5146599413852,9.06276139048349,7.84714635488565,11.6426711109709,9.61003374436721,10.54795975991,9.83215619852401,12.6662536430477,11.9607019507261,10.3226609976176,9.82477680253428,11.7746610052092,8.67911301064604,9.84519727050254,10.1016832172624,9.44274198291993,9.71368639074803,9.79468418988573,9.41348476219184,11.7047901899717,8.6521527259548,8.49799977820147,10.8404837842934,10.6141230467277,9.53459961894018,9.00748862975124,10.0345174170361,8.15657578516102,9.66227897405039,0,6.26223483751195,6.31060078253946,9.58034399239073,11.6068566996663,9.79814198639097,11.5558348648144,9.81463115980364,8.90492777580838,10.1788412324186,9.32419378042969,9.72010695648813,9.67171331975282,10.6457988824698,11.0425588666408,12.4718948341388,11.2593478501232,10.0466111481219,11.8322339253671,10.4175940667956,11.1674176025817,8.87627807269682,12.367813251279,10.1018598669028,10.4391017846906,10.7049879729796,10.1219708133397,7.7111655362353,9.45810529945254,7.67415073107772,9.60616202803909,10.9454658346595,8.97383712790549,11.3692042273357,7.96289067924835,7.0259955873371,8.48890599246305,7.21495632234955,6.14432422645005,8.19002923386787
"NDC.1",10.1782665172229,12.0156588972509,9.15569637691712,12.6088284563293,12.1583618914069,12.2841530432568,9.72134634447399,12.5818345777196,12.2360163187296,12.1880009539694,12.6907638095185,12.0468393172866,11.4104795701644,12.5637154438796,12.4129255748234,11.1185660568652,9.65414525686113,12.3555012047313,10.2119148041613,10.2442187976517,11.0077458107499,13.3150646984909,12.8339384047245,12.075568894279,11.1202165088368,12.2026253477433,10.3434670645731,10.5961747524471,11.165207739187,11.464587178116,10.9754584764867,10.5138968266684,10.7391681846802,12.3129073021881,10.518417558027,9.65591176296727,12.6448899098672,11.9257069835616,10.7391587124287,10.9709174720713,11.473085816397,9.15288388952817,10.7491130380881,6.26223483751195,0,7.0181334524852,11.4020221740559,13.1227612622897,11.2559187155489,12.6633499610239,11.2951433360404,10.9061623471588,11.6210582254746,11.1633828992947,11.6975611453702,11.7049381700546,12.0463474680979,11.9352506174114,13.0819259990093,12.4920057677753,11.5086576724065,13.1416427979772,11.8455845204134,12.0030218129232,10.2370762569491,12.8061449042947,11.4940122408138,11.6616497631797,12.4028027092807,11.2896552123374,10.2397117096929,11.207590111448,9.9288493722999,11.9852705341067,11.7790831865766,10.5047312074003,12.0506643998417,9.17962735517218,7.1985304600788,7.86254332075282,8.74228403237723,7.45872992172332,9.44726989024717
"NDC.2",10.5489004222788,12.7937747932783,9.73536945291633,12.9824375785194,13.0547326371079,13.230352298355,9.85009135088659,12.4340327951459,11.0954017384225,11.8332870410108,13.1106116070587,13.5506491946386,12.9728324359865,12.4731292971713,12.6773185647443,11.4708281707816,10.0795054576739,13.3013007090613,10.3949045478761,11.1597939245899,11.8962288340472,14.4824334767939,13.7831304805954,11.9536391858811,12.1634978498157,13.1046719794434,11.0242344912879,12.0765815920639,12.6690151800245,11.5409909740479,10.9598227575936,11.7928686468608,11.052791332903,13.714258236727,11.1770331064243,10.8780124896342,12.9817670756792,12.032554838787,11.3336935377787,11.1458247661514,11.8132815218396,9.97267978601615,11.1792239122472,6.31060078253946,7.0181334524852,0,11.836320738477,12.4275421500061,12.1478993066181,13.1215941121698,11.595345512938,10.6229683778367,11.9775024022334,10.7121098096009,11.7896865105874,12.076222477866,12.6529359958497,13.112631526949,14.3917579485377,12.934880481231,11.7019275972353,13.9537731763004,12.3729568434507,13.0290627471703,9.9074002670257,13.9910181450477,12.1675744445859,12.1532378625388,12.746478670779,12.6747145729306,10.1279745438109,11.3468567231066,9.67369269710446,11.8275440305443,13.0027236498459,11.1323485030542,12.4240063792959,10.2544833054231,7.48370121499617,8.82057603485658,8.24735858120262,8.32297348497677,8.52515548721254
"NDC.3",9.80907721290583,10.4860704416532,10.3980728341302,4.96452616519244,5.1525297913398,5.85370122501686,10.8225157395814,8.90359396639757,10.8761403560179,7.6901201261136,9.66562378168441,9.67492514911121,8.86965919298835,7.13494521401082,7.58840568453581,6.81789805215134,8.50665651496633,9.08852880718746,11.0139508409357,11.782591285921,8.58348099100876,10.3961700901133,9.6636947231596,8.92734290373722,9.11481940709676,9.31631533278163,8.76868883074109,8.37078046200229,9.17453713906136,7.2680780828535,8.41426459873014,8.8811579532878,9.0002820100439,9.72356696094078,6.72475937607084,8.2050292307778,7.75851350912699,8.08689500455885,7.67070694003863,7.74775737561397,7.71112823040161,7.30043729757332,7.47564174427061,9.58034399239073,11.4020221740559,11.836320738477,0,9.56222845053758,9.01244330884503,8.86390105186737,9.66717063298015,9.49665441315822,9.47840991070514,9.52979172876262,9.31006031310373,8.61628730520157,8.9433234798938,9.64506923502776,10.7049396358532,8.77558723932524,9.34870959083448,9.68724248667649,9.74583168099159,9.85199376921645,10.2759164975697,10.6396502985957,8.80417218976938,9.419471583243,7.73112343683007,8.8547879275772,8.50731302059278,8.08821976378816,9.02441984924105,8.80073867190595,7.32620101194974,8.45759878791861,8.81257251359946,8.74458449578417,11.4379654643989,10.6309380422574,11.1894660068783,9.51764224218361,11.7152448514387
"NDC.4",11.0030439846954,12.3933722846315,11.5491498750164,11.1915914076819,10.9640250215791,11.4936344849974,9.26736872627951,9.71793662306588,8.88053669677537,9.93889312118748,10.1787989897203,11.9399183400017,12.0000979062291,9.14724385017658,10.3428991110098,10.3611477351031,11.6767669232512,11.1691292743231,12.5822867167843,12.8756733317081,10.5512850553396,13.5169233339437,12.2944220155568,10.5758839651796,11.2116583378256,11.3308290090001,10.4254864879093,11.5663654696679,11.9152735792116,10.7337538826635,11.2722840539413,11.7848604003808,10.7942703315614,12.5598790267374,10.400706016663,11.0033547059197,9.88246938140048,9.51791511138199,10.9828271701843,10.5778322825882,10.1026150617489,11.603936706313,10.2141793735128,11.6068566996663,13.1227612622897,12.4275421500061,9.56222845053758,0,9.95220911570926,9.74901989893248,11.5078422183692,11.8656071565972,11.6930664543998,11.0765824830093,11.3239441361373,10.4474079121586,11.4941870843621,12.5418218865315,13.3513204152268,9.94820260231843,11.5565655710131,11.990084354013,11.8326896306479,12.3405647756896,11.3741068050869,13.3202560597358,10.8309503324647,11.3680418064764,9.78862151307903,11.0017572563128,9.47144756328465,9.60081426822217,9.81746434493131,10.4924055108068,10.4567632569768,10.7022137232465,10.7559296607964,11.7640664319016,12.9892132322391,13.2385967909456,12.9452861428013,11.8119221124797,12.3950246177116
"NDC.5",8.24760165161504,9.15580232239649,8.37197124002337,8.75868563753911,8.67585612687824,8.86443207226002,10.9696447945397,9.64843578823593,10.7857290403303,7.94672579863717,10.109807341468,8.53819884542948,7.90402281159948,7.54980313930665,6.47925933620101,10.9086894828423,11.6658567217317,8.34892553864611,10.2591449738466,10.2185695322006,8.14190040752454,9.51392285826541,9.04093067443953,9.13695632202852,8.33443491709351,8.96634904919433,8.02192262645007,8.08338487820702,8.36543158534563,7.01429775176803,7.9128406815426,7.77036901362009,8.71489694972529,9.23116341416419,7.97407148105327,8.39113526179083,6.98855110333835,7.31124430099971,9.10886316744808,8.42926323993713,9.71201364352426,8.64764111394574,9.4586331893189,9.79814198639097,11.2559187155489,12.1478993066181,9.01244330884503,9.95220911570926,0,7.12552694496011,7.4847337778458,8.01884244763303,8.05347037586547,7.96469883875043,7.30074925868187,7.03972716773925,7.12544065146918,7.88459684436214,9.76145491647517,7.44000429008275,8.00095506380581,7.95671428009041,6.85663131007567,8.21368457898137,9.87988491310669,9.69128510204647,7.29078795255165,8.31393554613047,6.28721471973677,7.31145486927051,7.22276766483328,7.03305357950531,6.89230938638312,8.42527299772123,6.76179305599575,7.11734235832605,9.10324987648065,7.95284883127374,10.7843793831115,11.3863324155743,11.102158748453,9.64438308534205,10.5104588935162
"NDC.6",10.1937082133348,9.94106647290027,10.8169896211955,8.75431620473495,8.6232951799089,9.2557336227745,10.7849018750314,8.12283889142636,10.686381929483,8.3903712840613,9.29073120853197,9.35168487455315,9.00914508648165,7.4320094985301,7.10313380768266,10.7864831955567,11.115287641752,8.62844544087178,11.0609894410561,11.0454408775085,8.77616396876482,10.6556641106225,9.6691892116543,9.4995341095693,9.76356781810593,9.43141666103681,9.56077026632329,9.31130017896658,9.7465184722199,7.86139473438936,8.87723946103942,9.09628844635524,9.31613722458595,9.7503248057391,8.68522395700979,9.3076216245124,7.13200480799274,7.14339128292519,9.37952044533104,8.96352636774469,9.41845222731884,9.76886037062023,8.85640311235294,11.5558348648144,12.6633499610239,13.1215941121698,8.86390105186737,9.74901989893248,7.12552694496011,0,9.98664111721431,10.1876403895284,9.27989932751245,9.7019893062896,9.54044548286249,7.62169270078636,9.35955090876673,9.95047832237552,10.8781682063104,7.96012453338064,10.0470676799743,9.29955041948589,9.87769667734281,9.91187480799442,10.9586656608414,10.7743784052195,9.22294914194206,9.4247257386722,7.54092738713462,8.88282633310668,8.71187481449806,7.71124829830284,9.23405228896343,8.77537402731744,7.40321059435091,8.41296905394736,9.4568545845293,9.63925557792399,11.9619530474081,11.9501493586792,11.6019204246307,11.2719803796154,11.7404002125362
